tier,path,mtime_utc,size_bytes,sha256
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg15/lma_features_id53.npy,2026-04-13T12:12:33.254349+00:00,40168,34d88a450a2aa3265a81d9022efc90ed505d7aedf266ca0a6c1e95cf163a6c07
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg15/lma_features_id65.npy,2026-04-13T12:12:33.326350+00:00,16848,94724f83fd8e02468e2ad1857e323d84df898dc3b4a6c854cc0e2e0e803a2efd
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg15/lma_features_id67.npy,2026-04-13T12:12:33.382351+00:00,13768,2e39912e98f24b0d7a9aae6bb0827b998ef20e36141f69959d36cc4d15f0eed8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg15/lma_features_id7.npy,2026-04-13T12:12:31.934325+00:00,14208,471379a44691636225e2f59bb943bfe0395ee25e5c10253bdf4a9093f666bde0
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg15/lma_features_id9.npy,2026-04-13T12:12:32.062327+00:00,28288,07274eea5249bc7cec6f4873d0bb04c366e4c58ea3ffd9ae12bcb4b6bafc315f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg16/lma_features_id15.npy,2026-04-13T12:13:15.835134+00:00,33128,d852f36b0e5a5eeabe0425476aa4b0e5cc9f93972eb6466c647d6f49e77626ef
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg16/lma_features_id34.npy,2026-04-13T12:13:15.943136+00:00,23008,f3100de76c4e35b66eab2edf650b06f99e40c2ee6891c2d4b0d4477e4f447269
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg16/lma_features_id55.npy,2026-04-13T12:13:16.003137+00:00,13328,c318df987a77b4817a520bbb74e5002f8fee7a3f68fddf8747f768507ef3768b
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg16/lma_features_id56.npy,2026-04-13T12:13:16.063138+00:00,12888,cdab32e76a1747bcd890092961d8eb9534cbaf8a4c3928d4dea3d1957986adbf
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg17/lma_features_id14.npy,2026-04-13T12:13:41.815614+00:00,12888,8a36d37d78f832a6cd7c0115570233d902a1df3d8eb3547a906c2f6acc98729a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg17/lma_features_id27.npy,2026-04-13T12:13:41.887615+00:00,15528,9bd84959b541eed7092889dcab3b872b7392beff15e65c1925f0e5aa153603f8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg2/lma_features_id1.npy,2026-04-13T11:56:26.304508+00:00,54688,b1c83c187718b86ce4af77a789d9a4c776b901bf1286282a6cde6372492e38f8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg2/lma_features_id4.npy,2026-04-13T11:56:26.392509+00:00,19048,aa9babfc4aaf37d384cb92eb47787ebd001c862c53749804cfe428cbc7a9211f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg2/lma_features_id6.npy,2026-04-13T11:56:26.528512+00:00,27848,dd4232069b4262f0858e294d15e5c9926713762a6c0c4fd7eb502b4b01e783f4
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id2.npy,2026-04-13T12:16:49.791080+00:00,53808,5c5508b6cc9b2b6f6f17f902a003c0a6180a580970f5bc22198dd882e3e3c7f6
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id21.npy,2026-04-13T12:16:49.987084+00:00,31808,6a4497d2471a478306d04556ec492303baecd58250105858685b01226ada3623
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id23.npy,2026-04-13T12:16:50.147087+00:00,34888,222880b3fa23b100ee11734c99e3fd4a479440ad0bd75418d3a9efda65d057ea
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id3.npy,2026-04-13T12:16:49.843081+00:00,12888,8054c6fd6b7922590a02727ac1322fbb17b0176c38d6d72bf90487bd0f323f6a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id31.npy,2026-04-13T12:16:50.399091+00:00,49848,8be8952392d261f6715832ee3bb401e239c02b3e2a391faf7fd30b26d957b0ef
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id43.npy,2026-04-13T12:16:50.495093+00:00,20808,8ec64181435fff6226f7db8fcf35dd755565adc52a7d1b4ac971145c0ae60bd8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id48.npy,2026-04-13T12:16:50.603095+00:00,24328,649feff73282bc4eddc01284567e0d9fa47510b95ed36108761a45ba534690b8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id50.npy,2026-04-13T12:16:50.687097+00:00,18168,27dab3ac603a8f710d40966152307d067d4ee270c05c918eedcd03df24b80ab4
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id61.npy,2026-04-13T12:16:51.007102+00:00,59088,c5c667e4463cd98055e99e5006ad0c57cb3827c5a6ffbe5fd411a7f275ba0268
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id71.npy,2026-04-13T12:16:51.119105+00:00,25208,4d924ad609d4369f4ace0638f19ffee74b5cccfb9df310532b023d9c829e983d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id75.npy,2026-04-13T12:16:51.195106+00:00,18168,d3ef877f48093340afdaf9d1d3299a33035d18a9b086eccedf06501e774a839a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id76.npy,2026-04-13T12:16:51.283108+00:00,17728,3743fa4c279aeed64aab4a2fa5de63ad50c8dbb72583b5b7aaf57a4a5eadfb4e
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id79.npy,2026-04-13T12:16:51.395110+00:00,26088,16f7742475583168348f3d567edfe1b4ba0c0c075e754af1a6a60bdd9d017883
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id84.npy,2026-04-13T12:16:51.451111+00:00,13328,ba7005c2e2d1e9b459c4755630534a2d3e1b64b111fa723bef25c8bf75d39b12
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id87.npy,2026-04-13T12:16:51.543112+00:00,21248,a741615333534ca2448d5931c246791c8383f8005733442eb78f8bd078253d1d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id91.npy,2026-04-13T12:16:51.695115+00:00,32688,da3e2dcf8212e40025d047b69553a5fac5e34d3e153bcf039a7781e8b374744a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg21/lma_features_id92.npy,2026-04-13T12:16:51.803117+00:00,23008,12cac2798edaef7703f00b1b39f50836e4cfcff22fe0bb95c37697955ccc5216
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg22/lma_features_id0.npy,2026-04-13T12:17:25.327735+00:00,38408,76347f6e3c1d18993c9232a2d9a79f1196de2bd22ae62be0097b7e239cec56c0
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg22/lma_features_id24.npy,2026-04-13T12:17:25.471738+00:00,29608,4b81d97b8ee1a5f01b4ba9a540cfe041d64a28ac7329c7361f74e6c16be88b46
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg23/lma_features_id11.npy,2026-04-13T12:17:51.812224+00:00,21248,507289164e633124306502421872c9bde3034e41a3e8e97f25c17e6fc30d001b
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg23/lma_features_id6.npy,2026-04-13T12:17:51.644221+00:00,12888,80bd94cf2116085885ad5a1cb045879e0eec4376c8914d10a2a44901d71e42bc
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg23/lma_features_id7.npy,2026-04-13T12:17:51.708222+00:00,14208,aad84525299ecd3566e5918fc11a9b98a8693d73ff5d2a242aafac374b4cf11c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id15.npy,2026-04-13T12:18:50.265302+00:00,19488,5aa7b56f25bc191368150997b817a594e82b2411bec53ec65cd5c67065868ad4
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id3.npy,2026-04-13T12:18:50.081298+00:00,23888,ef3bd7ae5ea8e795d7791ae2a67314bf266495251be683ee25967bf59cd89c46
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id38.npy,2026-04-13T12:18:50.321303+00:00,12888,704b5288c0e5c47a4345833e6f58a484584028475295ca25cac3453048865ee4
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id39.npy,2026-04-13T12:18:50.377304+00:00,13768,513d258f7e14a182c2cbb0d3072e9abad388c9d76a87de57b7f3a33883f5f79d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id6.npy,2026-04-13T12:18:50.181300+00:00,21688,b66fe7a5250469f952a6c94a90b5ac0ad299a603a8f1f5bf898591cf15665b3e
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id65.npy,2026-04-13T12:18:50.433305+00:00,13328,a6f94ff41ca645833fd727460f3c1e4009c9e9db054775772fde35c34f2204c0
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id76.npy,2026-04-13T12:18:50.505306+00:00,15088,bac8febe08ba8ed31fe16bc83e133a85e21037677b3c90b2954d0b9b0798bceb
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id77.npy,2026-04-13T12:18:50.569307+00:00,15968,7d05abd601293f1e2f22bae25c89d0561de9c91479da46c45dba21bf0f28420d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg24/lma_features_id98.npy,2026-04-13T12:18:50.637309+00:00,15528,4a3fe4d07f15300a2c9bab58179265c6713fd679212d3fac681c7441766648c2
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg25/lma_features_id1.npy,2026-04-13T12:19:43.242279+00:00,15528,2e589a940eec7d782a6b3833a480a81b9685dde12c976a8f5c8e8c5da0cfcc08
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg25/lma_features_id23.npy,2026-04-13T12:19:43.302280+00:00,15528,d5b8487c733d0419b086b2cd511c368d4d882f970e3a9d21f10c72935f2a7e18
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg25/lma_features_id41.npy,2026-04-13T12:19:43.370281+00:00,15528,4fbd00fefc231cba8bc75c26b9b5912078924c6546babd839fadf9b3b8e660c4
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg25/lma_features_id45.npy,2026-04-13T12:19:43.486283+00:00,25208,3fd364e431ebaf9f1e07efe7eb208e96d71457638f08e600feb4c9a2db35a697
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg25/lma_features_id56.npy,2026-04-13T12:19:43.562285+00:00,16848,d244862cc85f935f93dac83afab3a1c5977a46410618ef6ce6602466454ade0b
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg25/lma_features_id66.npy,2026-04-13T12:19:43.622286+00:00,14208,d429c360609fffb2e183da344d59b2fe32802ba1954c3c126c70080bf005fb15
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg25/lma_features_id68.npy,2026-04-13T12:19:43.698287+00:00,16408,4495ee2df9f430b63f6b235022719cc10be043bdc6d9f22e28cb3aac1b5f9865
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id101.npy,2026-04-13T12:22:04.396882+00:00,18608,31822f7b2bed056513f96de3aa49204a455482380dbe3fb5e70a45535f691738
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id129.npy,2026-04-13T12:22:04.452883+00:00,13328,4142446cd4b8aa5123c0d614d525b62d1c772941b397d9ee022de044f7fadf04
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id134.npy,2026-04-13T12:22:04.708888+00:00,52928,8ac2a4f12bafa5f0d58fe141c76af8971ad1ae21e2cbffb1336b144f53477eec
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id157.npy,2026-04-13T12:22:04.768889+00:00,14648,f8d21e9e7ac6256adc51d72df45f676c9d13b06ab4b20b7c9e3b46a721c6e2cb
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id16.npy,2026-04-13T12:22:02.492847+00:00,15528,19a8cb75ff1cbea2889104fa9c925d88dd7199c9cb9a35bc1e9804b0aeb31b78
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id2.npy,2026-04-13T12:22:02.424845+00:00,18608,11c26a5c137b45f24dababea9f52124593147f57cb629d931efe57845ad92190
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id23.npy,2026-04-13T12:22:02.560848+00:00,16408,0ed16bc5371ff1945323b05de7257a70aad2045930a76b5a6303dc82bc55a47d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id27.npy,2026-04-13T12:22:02.764852+00:00,41928,9570a123106a093f66861b23bb0329f202641e5b8f2cc7bb1c8383320cbb318c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id31.npy,2026-04-13T12:22:02.912855+00:00,31808,33f53e4fa32ed55e0c6586ac768a6245d197dd567bfa49b85c643b5c42bc4f20
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id32.npy,2026-04-13T12:22:02.968856+00:00,13768,67d3abcda127f5a0fbd74f9a031a5a2fc2844245d8a26f514cc0cdf86240aa11
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id44.npy,2026-04-13T12:22:03.040857+00:00,16408,f8b1ff468edea33ed0b0a7adc8a266c5c2c51cc9734ce112058f260652e36868
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id45.npy,2026-04-13T12:22:03.100858+00:00,13328,b062f8333bc5082423f9bf829bd2a63029beec68045d0caa41d9eec740b2160d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id52.npy,2026-04-13T12:22:03.156859+00:00,13328,19e508deb97ca57ed05ec662fdf48f8af5f2f4e6185f4b5fe4d2aa794170af89
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id56.npy,2026-04-13T12:22:03.224860+00:00,15968,32d7f9225f4cabc57a23588c1652dc14117ffab1f76d2096ba9df2d13b4d2891
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id64.npy,2026-04-13T12:22:03.304862+00:00,19048,70786f34643a517eaa00adcef82d49bd4915b2391d340cdf9821ba4454359c8e
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id65.npy,2026-04-13T12:22:03.372863+00:00,16408,53dc5c700719feea87992cf7ade4be79f22e5fe007aac65521339178f365120b
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id66.npy,2026-04-13T12:22:04.008875+00:00,116288,47419143e32578e444210f1a84fffd4c718d06b59c5f8041221a42d708ce0060
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id76.npy,2026-04-13T12:22:04.116877+00:00,23448,2277480a9c8ab820336530054f915a03f7b252d16ecc73ad82c88ebe1e85ba73
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id88.npy,2026-04-13T12:22:04.232879+00:00,25648,91b088ab1485542134c013f8a7acdc9cb2d4193590d92fc7faa378b350bf323f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg26/lma_features_id89.npy,2026-04-13T12:22:04.312880+00:00,16848,4c67933783662432876eb7dc2ab6700c6256ef113bce5645eb10843e763db33e
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg27/lma_features_id26.npy,2026-04-13T12:22:39.317526+00:00,13328,e1b99b86621d1b41a937b2901ccff3461c874ee0041ddc04de358e0679b66780
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg27/lma_features_id34.npy,2026-04-13T12:22:39.521530+00:00,42368,dfc7885dd725fbe0455243c16b624148abefd29a394102548087ab0fc0e35d88
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg3/lma_features_id0.npy,2026-04-13T11:57:27.409635+00:00,39728,66f379016c2af31220d098ce9e19c222f7450498b179b0351b06e4efadd51693
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg3/lma_features_id3.npy,2026-04-13T11:57:27.821643+00:00,79768,1195662bb3f30d236baff2ed33658ce9ead40f4031d0de16fb9367449a4e7a0f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg3/lma_features_id6.npy,2026-04-13T11:57:28.225650+00:00,78008,ad4d6b11da70ed2b6be4457a4fe3919124727d29d9714c518bdc80c37176fbd9
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg31/lma_features_id28.npy,2026-04-13T12:24:30.583578+00:00,18608,2a13f6b67fe590d3ddf19b4a4dd1a8a2fbd6cd47757203d3a9c1d3e3c798f7cc
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg31/lma_features_id40.npy,2026-04-13T12:24:30.779582+00:00,41488,ff57ea302f07d363fb6c7c3507fb46261a1d97e5cf6c8cb740db0bd9677934f9
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg31/lma_features_id55.npy,2026-04-13T12:24:30.835582+00:00,13768,e97093baf7e86b64ffc1040b770bea01bfdec63aa82e4d06b34717ba797d4baa
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg31/lma_features_id83.npy,2026-04-13T12:24:30.931584+00:00,22128,1f0a81052ed3d1620526bcfab7d6b2a3b84259479328cd3cdb45635469b739c6
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg32/lma_features_id1.npy,2026-04-13T12:25:09.400294+00:00,13328,3f2ecfdcaaaf4f59f9599eec2054c6445b952b4b6c3d8697c0e73413a8bc287f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg32/lma_features_id15.npy,2026-04-13T12:25:09.664299+00:00,40608,4d8444079cc935f59d5ecfa197e38f5f551711e1225f23500cb1fffac929273a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg32/lma_features_id31.npy,2026-04-13T12:25:09.768301+00:00,23008,6f942488903220f819c407955e7ddbffc1682eee11d46d2725d41c03df402d7c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg32/lma_features_id5.npy,2026-04-13T12:25:09.464295+00:00,14648,dfff44bd081e2d0f6c06590017b57ec0e0fdf9241a554a80f451850b89403dde
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg33/lma_features_id112.npy,2026-04-13T12:25:56.789168+00:00,14208,b163a7360400d34dcc526ec9a38b67f7fbc4c3290736445e31998c1d9cc46207
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg33/lma_features_id152.npy,2026-04-13T12:25:56.849169+00:00,14208,f604d1c9b624d5dae4d6c32203c4a6f57e4ab2e2afea4b3ae5875ee5e8008342
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg33/lma_features_id56.npy,2026-04-13T12:25:56.637165+00:00,14648,c82ab135910604b7724cc3f8f4b99b6fa273ec1979d9f75f2e4ab2ccece8d6c5
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg33/lma_features_id89.npy,2026-04-13T12:25:56.725167+00:00,19488,1776bf0e0a29015e4e0be01ba3ac0a68f6fb1182d36558e09898ee12c8ecc4e2
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg34/lma_features_id103.npy,2026-04-13T12:26:36.049892+00:00,17728,3f7a181a1d95f5d65daf53aea05279a2dcc8668ce7b0e83235e654223a3c4cf5
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg34/lma_features_id25.npy,2026-04-13T12:26:35.973890+00:00,17288,34b1e798471e9a61c75e3b724c6628da7f64e8c60b4542c02c85507cfc702c4f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg35/lma_features_id3.npy,2026-04-13T12:26:59.830330+00:00,16408,dae2eb13f3b1c5628a6511cfa2abac6d7e641f03a296dec53524e44231413be2
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg36/lma_features_id14.npy,2026-04-13T12:27:53.447319+00:00,13328,797913422eb7437445d8ca28dccde9f49e5fc8453447e3777d390a1025667818
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg36/lma_features_id2.npy,2026-04-13T12:27:53.243315+00:00,18608,b840e7c9adb86cf016bbb1be4b2e27db95dc8906f0415d8eb22ae733ed69aa9c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg36/lma_features_id20.npy,2026-04-13T12:27:53.747324+00:00,60408,81eba292b4937dfbcae790e5676aa30608b937b3c2ec3b410ed3c400c4a3e18c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg36/lma_features_id23.npy,2026-04-13T12:27:53.811326+00:00,15528,2c3d2d443c29630f250da094c4b4ca5016b24e0bcad5416d19dc7c69b85f0a9d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg36/lma_features_id38.npy,2026-04-13T12:27:53.911328+00:00,22568,db9e4e4a243b65d5aff3ae6df970ed2afe04b2f5bf68928cfa24e52562aafa59
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg36/lma_features_id7.npy,2026-04-13T12:27:53.387318+00:00,32248,cd55adde3804de910d49119a9b71a7f737fa864b05315b41dc4629ced5d25b39
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id1.npy,2026-04-13T12:29:46.853412+00:00,18608,2d1d5f42b66c0e0b45e9a9d73765338d3aa2488d51adc8fb940f535ab1cbf8d8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id29.npy,2026-04-13T12:29:47.525425+00:00,41048,43042c7a1be864d1ade28e3f2aaa6d7a455080a4522a3713d42fce39cdb6fe7b
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id4.npy,2026-04-13T12:29:46.985415+00:00,27848,425c230c58b0d31a85de1e8f7157f0d70478384d93ec1a9e3d7d437fad2ee7a1
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id40.npy,2026-04-13T12:29:47.717428+00:00,38408,2da9000a05c9cd13da565094212e94937ac0e3d11abc2cbc08c8571ddf0e24b6
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id47.npy,2026-04-13T12:29:47.925432+00:00,42368,9f3f4b663cd0fd0f24c3511212fa20818f3e1f8f5d55c9ff9c863303f2be0fe5
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id52.npy,2026-04-13T12:29:47.985433+00:00,13328,f8f08d716a92015335201abd51f508ba226097c647c1e3413ee8635fe81b89ce
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id57.npy,2026-04-13T12:29:48.369441+00:00,79328,09e2f516ba49766e71babbc698027be8a60e4ae70777bce5f76d7f8578f401a9
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id58.npy,2026-04-13T12:29:48.733447+00:00,72288,a44ccf3c4dc80af3b0213af81a643e2615242b05bdb2d06a53bcceb02af326c7
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id7.npy,2026-04-13T12:29:47.065416+00:00,18608,95644d7a9e55bf94609597a4d57fe6641f9766147a70dc762a10f108c8d8fa07
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg37/lma_features_id9.npy,2026-04-13T12:29:47.321421+00:00,52048,5ff9cd1dd4637b5947ec3f3e76f6470c1c08cd8297ed78d85724d915d5ed3e19
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000168/_clip_seg4/lma_features_id0.npy,2026-04-13T11:59:09.659522+00:00,135208,30657cf7fcef946a0cc45c6dafbcf9195670a07892bbbc4466868d51769bb129
